TimePeriod,gdp,consumption,investment,Exports,Imports,government_spending,Residual,gdp_percent_delta,consumption_pct_delta,investment_pct_delta,Exports_percent_delta,Imports_percent_delta,government_spending_percent_delta,gdp_percent_2delta,consumption_pct_2delta,investment_pct_2delta,Exports_pct_2delta,government_spending_pct_2delta,negative_growth,unemployment_rate,employed,Unemployed,civilian_labor_force,civilian_labor_force_participation_rate,unemployment_rate_percent_delta,employed_percent_delta,Unemployed_percent_delta,civilian_labor_force_percent_delta,civilian_labor_force_participation_rate_percent_delta
1947-03-31,2033061.0,1274952.0,218091.0,97759.0,60271.0,524076.0,-28008.0,,,,,,,,,,,,,,,,,,,,,,
1947-06-30,2027639.0,1296163.0,201386.0,96526.0,61432.0,523632.0,-24154.0,-1.0625059497407108,6.8225994120057365,-27.29469039637935,-4.950412465914411,7.930708867567771,-0.3384517358872241,,,,,,1.0,,,,,,,,,,
1947-09-30,2023452.0,1300388.0,195461.0,91627.0,54482.0,523527.0,-15586.0,-0.8234303725319525,1.3102373004570511,-11.259195450728454,-18.807365912144803,-38.136633600651805,-0.08018487940181229,-0.22571076527293532,-0.8040705209011592,-0.615894662024496,3.023989174682752,-0.7633129910091709,1.0,,,,,,,,,,
1947-12-31,2055103.0,1300801.0,233284.0,81245.0,57419.0,519285.0,-19169.0,6.405174076638698,0.12709954054446193,102.90808305168059,-38.18516667408915,23.370217672158923,-3.201913364698694,-8.574992451151985,-0.9025661182270805,-7.577135325019891,1.2325152145724023,39.40810273395561,0.0,,,,,,,,,,
1948-03-31,2086017.0,1307283.0,257220.0,77539.0,64749.0,527020.0,-32899.0,6.154155737921929,2.008181628615646,47.80159551359839,-17.03513499930874,61.6999044609362,6.092644631359656,-0.038327759303631415,14.689932170732307,-0.46976210031553656,-0.5974209091112039,-2.838327824521091,0.0,4.0,57671.0,2399.0,60070.0,58.5,,,,,
1948-06-30,2120450.0,1322494.0,273138.0,70290.0,67316.0,545609.0,-51544.0,6.767917426857273,4.736097276913465,27.148009183886824,-32.47052235656515,16.826386840743133,14.872934491191248,0.09732534392464953,1.3350166847046108,-0.39686137218103845,1.0495057073693639,1.367960155866085,0.0,3.6,58743.0,2214.0,60957.0,59.2,-0.09999999999999998,0.018588198574673642,-0.07711546477699038,0.014766106209422425,0.011965811965811923
1948-09-30,2132598.0,1324446.0,275936.0,71943.0,70831.0,556992.0,-58351.0,2.3113570461469113,0.5917080847585909,4.160956060165466,9.743801993826295,22.580188826848357,8.609978537237172,-0.6529278806480148,-0.8731478155835855,-0.8344680547732874,-1.2515483113422792,-0.40851153504086934,0.0,3.8,58513.0,2302.0,60815.0,58.9,0.05555555555555558,-0.003915360128015299,0.03974706413730811,-0.0023295109667470504,-0.005067567567567655
1948-12-31,2134981.0,1335016.0,262741.0,69407.0,69682.0,577508.0,-65127.0,0.4477162936938228,3.230696755230311,-17.79884186299062,-13.371874415468366,-6.332498524969809,15.567625151964748,-0.8049534387999708,4.40697832106852,-5.668049417991841,-2.4989301497079075,0.76550325492287,0.0,4.0,58740.0,2429.0,61169.0,59.1,0.05263157894736836,0.0038794797737256026,0.05516941789748042,0.005820932335772522,0.00339558573853993
1949-03-31,2105562.0,1337177.0,223507.0,77714.0,67592.0,592826.0,-55507.0,-5.398923441126335,0.6490567016224524,-47.63355123179084,57.17517746541101,-11.468309001057374,11.039360350477367,-13.331583474100858,-0.7971721603608622,2.122724776650284,-4.395316249158768,-0.27988753658792453,1.0,5.0,58043.0,3030.0,61073.0,58.9,0.25,-0.011865849506298987,0.247426924660354,-0.0015694224198531392,-0.0033840947546531774
1949-06-30,2098380.0,1357672.0,193795.0,77048.0,66606.0,618586.0,-59496.0,-1.3574213733653195,6.273223495762914,-43.479531356936995,-3.3841392471165688,-5.708569664295238,18.54722072064532,-0.7524610896609466,8.468708103002166,-0.10976222640314426,-1.0716034633308769,0.6382287966867564,1.0,6.2,57172.0,3776.0,60948.0,58.6,0.24,-0.015006116155264149,0.24620462046204628,-0.002046730961308585,-0.005093378607809784
1949-09-30,2120044.0,1360751.0,209862.0,70613.0,63891.0,621848.0,-74183.0,4.194056142602842,0.9102316088339002,37.5197132685958,-29.450624734602403,-15.334723641948644,2.12607021069926,-4.026754118622533,-0.8520360887734595,-1.62366513866677,8.74568152671414,-0.8786428821046152,0.0,6.6,57584.0,4049.0,61633.0,59.1,0.06451612903225801,0.007206324774365003,0.07229872881355925,0.011239089059526197,0.008532423208191142
1949-12-31,2102251.0,1380702.0,199540.0,61127.0,64853.0,610962.0,-62621.0,-3.3150731528359567,5.994948256956811,-18.26940851685086,-43.844321876247236,6.160154098323867,-6.8206171751349025,-1.8129237193802066,5.465039445055707,-1.5932501019289766,0.6084637439232197,-4.319710545954361,1.0,6.6,57845.0,4063.0,61908.0,59.2,0.0,0.004532509030286125,0.0034576438626821027,0.004461895413171435,0.0016920473773265332
1950-03-31,2184872.0,1403690.0,246911.0,60119.0,66665.0,599626.0,-68290.0,16.671753550404,6.827977954346109,134.44548963506438,-6.434732304538004,11.653219674718418,-7.21772311952289,-5.682756497590027,0.13557344473275545,-5.826724796813724,-0.8772478824299885,0.05989184314558149,0.0,6.3,57728.0,3876.0,61604.0,58.8,-0.045454545454545414,-0.00202264672832575,-0.046025104602510414,-0.00491051237319895,-0.006756756756756799
1950-06-30,2251507.0,1426807.0,273335.0,60846.0,70345.0,610577.0,-63553.0,12.768865148487496,6.752019959917832,50.18246546677232,4.925522403339766,23.977079655905385,7.507791365875027,-0.22398427176084112,-0.010857112518747769,-0.5492086879768578,-1.7333228415758435,-1.9843004535989017,0.0,5.4,59052.0,3367.0,62419.0,59.4,-0.1428571428571428,0.022935144124168527,-0.13132094943240458,0.013229660411661515,0.010204081632653184
1950-09-30,2338514.0,1500076.0,296831.0,62424.0,86806.0,600720.0,-52904.0,16.37687491604587,22.177750740090563,39.07723170015424,10.78430645783046,131.8814685018475,-6.302802242533733,0.2670813245235635,2.118133935389018,-0.19676880750062553,1.1446296354822105,-1.883956701450086,0.0,4.4,59575.0,2774.0,62349.0,59.2,-0.18518518518518512,0.008856600961864025,-0.17612117612117617,-0.001121453403611028,-0.0033670033670032407
